Student_ID,Age,Gender,Education_Level,Daily_Social_Media_Hours,Daily_AI_Tool_Usage_Hours,Sleep_Hours,Physical_Activity_Hours,Mental_Health_Score,Physical_Health_Score
STU_12084,18,Female,College,5.08,1.87,6.28,2.8,57.12,96.12
STU_12085,17,Male,High School,8.95,1.77,4.88,0.05,65.84,58.74
STU_12086,23,Female,University,7.34,4.22,7.56,1.42,70.44,78.45
STU_12087,16,Female,High School,2.25,3.68,5.84,1.82,77.46,81.82
STU_12088,23,Female,University,5.97,2.05,5.85,0.57,65.11,96.01
STU_12089,16,Male,High School,2.45,5.33,8.37,1.37,79.37,90.09
STU_12090,15,Male,High School,7.1,1.09,5.09,3.71,63.88,97.35
STU_12091,22,Male,University,3.87,5.06,5.91,0.78,78.94,99.85
STU_12092,20,Male,College,4.4,1.15,7.95,0.69,64.01,90.23
STU_12093,19,Female,College,4.92,3.16,8.32,0.22,77.49,88.42
STU_12094,21,Male,College,3.12,1.86,6.08,1.15,73.59,89.77
STU_12095,13,Male,High School,4.77,3.94,7.78,1.47,59.27,79.04
STU_12096,19,Female,College,5.65,0,6.81,2.77,84.1,98.53
STU_12097,22,Male,University,3.8,0.62,6.49,1.43,88.29,97.76
STU_12098,16,Male,High School,5.05,3.54,7.53,1.89,76.52,98.01
STU_12099,19,Female,College,2.64,4.09,6.12,0.15,73.63,70.39
STU_12100,25,Female,University,1.42,1.36,5.48,0,81.66,97.1
STU_12101,24,Female,University,4.41,4.44,3.98,2.28,73,81.49
STU_12102,13,Female,High School,7.04,1.25,6.67,0.15,70.55,75.06
STU_12103,17,Male,High School,6.96,3.44,6.47,0,52.5,78.72
STU_12104,15,Female,High School,6.81,2.25,6.49,3.08,67.67,90.74
STU_12105,17,Male,High School,7.02,0,5.36,2.54,82.3,90.18
STU_12106,16,Male,High School,4.96,5.67,7.17,0.88,63.18,80.93
STU_12107,14,Male,High School,3.13,1.49,7.74,0.32,64.51,95.52
STU_12108,23,Male,University,3.85,1.18,8.11,0,63.67,79.78
STU_12109,16,Male,High School,4.2,1.81,6.5,0.97,63.45,97.75
STU_12110,15,Female,High School,2.86,1.73,7.32,2.09,82.42,77.19
STU_12111,25,Female,University,5.98,2.87,6.3,1.01,74.24,79.71
STU_12112,13,Male,High School,2.97,1.65,5.45,1.33,83.73,98.7
STU_12113,24,Female,University,0,1.56,7.7,3.7,78.7,98.84
STU_12114,22,Female,University,7.15,3.37,5.77,0,58.95,76.29
STU_12115,20,Male,College,5.78,2.51,5.53,1.61,77.48,88.68
STU_12116,17,Male,High School,0.19,3.33,9.26,2.39,81.04,98.45
STU_12117,16,Male,High School,2.88,1.99,4.84,1.08,78.96,67.16
STU_12118,22,Male,University,4.26,3.04,6.5,2.87,58.88,97.35
STU_12119,24,Female,University,4.49,0,6.71,2.35,80.66,88.02
STU_12120,17,Male,High School,9.76,4.47,5.94,1.29,76.76,90.36
STU_12121,16,Male,High School,2.1,1.76,6.3,0.77,87.08,92.31
STU_12122,15,Male,High School,1.95,2.11,4.25,0.12,73.97,83.58
STU_12123,17,Female,High School,7.68,3.49,5.26,0,60.05,86.37
STU_12124,16,Male,High School,4.04,2.94,5.9,2.87,87.21,98.68
STU_12125,13,Female,High School,7.35,3.6,7.59,3.46,74.98,95.92
STU_12126,24,Male,University,3.84,4.96,7.03,1.96,80.33,98.85
STU_12127,15,Female,High School,7.55,2.06,6.65,1.14,79.4,82.2
STU_12128,22,Female,University,3.81,2.43,8.56,1.37,77.5,90.21
STU_12129,22,Female,University,4.19,7.34,7.23,1.51,80.33,99.79
STU_12130,20,Female,College,1.91,1.65,9.42,2.58,77.2,90.44
STU_12131,19,Female,College,8.82,1.29,5.71,0,49.94,75.19
STU_12132,14,Female,High School,2.62,3.92,7.85,1.38,85.08,92.81
STU_12133,13,Female,High School,1.31,4.19,6.68,0.84,81.83,98.69
STU_12134,15,Male,High School,8.55,4.02,4.59,1.08,62.24,84.04
STU_12135,17,Female,High School,6.15,1.31,5.66,0,69.89,82.53
STU_12136,22,Non-binary,University,8.46,2.25,6.17,0,63.71,84.23
STU_12137,23,Male,University,2.72,2.49,7.91,0,74.24,90.88
STU_12138,24,Non-binary,University,6.01,1.97,7.95,1.62,69.6,94.36
STU_12139,13,Female,High School,8,2.8,4.55,0.57,73.98,82.06
STU_12140,15,Male,High School,1.64,1.94,6.85,1.09,77.49,91.78
STU_12141,15,Female,High School,5.32,5.25,5.69,2.02,74.69,81.28
STU_12142,17,Female,High School,3.37,0.72,9.85,0.74,71.57,80.91
STU_12143,15,Male,High School,3.52,5.64,6.23,2.29,65.03,98.53
STU_12144,25,Male,University,2.45,0.25,6.36,1.02,67.91,99.48
STU_12145,21,Female,College,5.57,6.06,5.9,2.08,73.78,86.87
STU_12146,13,Female,High School,3.91,4.17,7.28,2.36,68.21,96.1
STU_12147,16,Female,High School,2.19,1.25,9.02,1.35,69.83,98.83
STU_12148,25,Male,University,8.05,2.49,3.61,2.75,60.63,98.04
STU_12149,25,Male,University,4.63,3.77,5.91,0.19,81.85,79.61
STU_12150,22,Female,University,0.58,3.79,6.79,0.78,62.87,98.58
STU_12151,22,Male,University,2.79,2.29,6.71,0,75.72,87.1
STU_12152,16,Female,High School,0.8,0.67,10.34,1.37,85.7,97.13
STU_12153,13,Male,High School,2.93,4.39,6.31,0,57.13,79.68
STU_12154,14,Male,High School,5.38,3,8.77,2.65,80.97,87.16
STU_12155,23,Male,University,6.05,5.03,5.32,0.83,74.4,81.92
STU_12156,13,Male,High School,6.61,2.3,4.61,0.29,38.9,64.95
STU_12157,18,Female,College,2.94,2.86,7.53,1.68,78.53,98.8
STU_12158,15,Male,High School,3.61,5.06,6.21,1.99,67.32,92.42
STU_12159,19,Male,College,5.6,2.93,4.71,0,77.36,84.04
STU_12160,17,Male,High School,6.66,0.16,7.51,0.36,76.87,96.52
STU_12161,21,Female,College,4.15,0,8.38,2.01,75.05,97.51
STU_12162,19,Female,College,6.11,0,7.07,1.14,69.46,93.38
STU_12163,16,Male,High School,3.1,0.92,7.34,2.38,70.99,97.64
STU_12164,17,Male,High School,0,1.74,7.62,1.73,84.15,87.86
STU_12165,17,Female,High School,6.77,4.1,6.89,0.15,80.41,80.11
STU_12166,23,Female,University,5.91,4.33,7.38,1.46,56.57,96.79
STU_12167,17,Male,High School,4.26,0,5.46,2.14,52.85,81.4
STU_12168,22,Male,University,4.94,3.61,5.89,2.98,87.76,97.91
STU_12169,21,Female,College,7.39,1.84,6.31,1.43,82.96,94.52
STU_12170,22,Female,University,4.48,3.13,6.39,0.98,78.22,86.35
STU_12171,15,Female,High School,0,5.97,7.34,0.77,74.89,97.18
STU_12172,18,Male,College,0,1.02,7.7,1.2,75.53,98.4
STU_12173,20,Male,College,7.85,3.39,6.22,0.4,67.22,99.13
STU_12174,23,Male,University,5.98,4.41,5.42,0,66.1,73.8
STU_12175,21,Male,College,7.34,2.65,5.37,0.13,61.5,86.52
STU_12176,25,Non-binary,University,8.22,1.39,8.06,1.89,66.77,81.5
STU_12177,19,Male,College,8.07,1.36,5.72,0,67.63,80.69
STU_12178,24,Female,University,0.98,1.64,11.15,3.08,76.19,98.56
STU_12179,15,Female,High School,4,2.92,4.53,1.25,69.69,93.44
STU_12180,13,Male,High School,2.29,1.27,6.38,0,80.91,90.75
STU_12181,16,Female,High School,4.91,3.56,7.03,0,50.11,76.04
STU_12182,25,Female,University,1.11,3.25,7.53,0,62.41,98.83
STU_12183,18,Non-binary,College,4.61,0,5.62,0.92,77.21,84.3
STU_12184,15,Male,High School,0.19,4.52,10.04,1.29,83.17,94.24
STU_12185,13,Male,High School,3.63,6.48,5.54,1.89,80.42,96.05
STU_12186,18,Male,College,8.15,1.64,5.15,0,72.66,75.05
STU_12187,13,Male,High School,2.79,4.15,6.56,2.17,82.59,97.38
STU_12188,21,Male,College,2.77,4.92,5.22,0.41,56.52,69.2
STU_12189,23,Female,University,4.81,3.79,5.43,0.62,53.25,83.35
STU_12190,24,Male,University,4.96,3.51,5.58,1.56,64.45,94.52
STU_12191,13,Female,High School,5.28,0,4.97,0.95,75.73,86.18
STU_12192,25,Male,University,2.51,1.99,7.22,0.39,70.57,91.46
STU_12193,18,Female,College,3,2.23,5.47,1.9,75.31,98.43
STU_12194,13,Male,High School,4.67,4.9,6.66,0.41,60.95,74.08
STU_12195,24,Male,University,6.96,0.19,5.19,0.89,73.85,72.54
STU_12196,19,Female,College,2.67,6.01,7.8,0.06,68.48,77.12
STU_12197,15,Male,High School,4.01,5.44,7.22,2.3,64.6,98.33
STU_12198,18,Female,College,0,0.71,8.2,0,78.1,96.94
STU_12199,19,Female,College,3.41,0.25,6.87,0,79.66,88.03
STU_12200,13,Female,High School,5,4.45,7.96,0.13,70.62,78.75
STU_12201,13,Female,High School,6.68,1.98,6.71,2.8,78.73,82.27
STU_12202,25,Male,University,2.53,2.06,6.32,1.61,71.66,96.48
STU_12203,17,Female,High School,4.93,4.26,4.95,1.02,63.66,85.31
STU_12204,18,Male,College,5.18,0.39,7.27,0,65.09,86.67
STU_12205,21,Male,College,0.02,4.24,5.96,1.87,83.58,98.01
STU_12206,13,Male,High School,1.36,0.28,7.87,0.92,75.06,96.44
STU_12207,25,Male,University,5.76,0.17,6.53,0.25,64.79,97.94
STU_12208,16,Male,High School,4.65,4.15,6.4,2.45,80.31,75.31
STU_12209,22,Female,University,4.74,3.74,7.42,2.27,83.22,97.47
STU_12210,20,Female,College,2.18,0,8.4,0,77.42,97.19
STU_12211,22,Female,University,0.88,4.09,6.56,2.54,80.09,94.61
STU_12212,21,Male,College,5.7,5.97,6.18,0.42,61.85,72.08
STU_12213,25,Female,University,4.92,2.7,7.87,1.25,80.28,85.26
STU_12214,15,Male,High School,0,4.81,8.92,0,84.24,99.16
STU_12215,23,Male,University,4.25,2.1,7.41,1.92,74.77,99.54
STU_12216,14,Female,High School,8.56,4.26,7.97,1.21,62.71,92.82
STU_12217,16,Non-binary,High School,6,0,5.23,0.16,86.11,72.88
STU_12218,14,Male,High School,2.26,1.39,6.15,1.43,77.88,98.57
STU_12219,13,Female,High School,4.92,7.62,3.34,0,56.44,74.99
STU_12220,24,Female,University,3.99,5.2,5.37,0.07,68.18,85.93
STU_12221,15,Female,High School,8.62,1.95,4.67,0,50.5,75.6
STU_12222,19,Female,College,1.69,2.46,8.1,1.46,79.74,99.29
STU_12223,25,Non-binary,University,7.75,0.49,6.43,0.32,75.98,98.22
STU_12224,25,Female,University,1.52,2.53,9.32,1.32,77.53,85.4
STU_12225,13,Male,High School,5.33,0,7.3,0,85.43,77.23
STU_12226,14,Male,High School,6.11,3.47,4.25,0,62.1,70.16
STU_12227,13,Male,High School,7.38,1.5,4.59,2.45,73.06,97.06
STU_12228,20,Female,College,6.42,3.76,5.85,0,82.46,76.77
STU_12229,17,Female,High School,0.69,1.48,6.8,0,81.54,78.18
STU_12230,20,Female,College,4.5,1.36,7.02,2.29,73.31,99.54
STU_12231,15,Female,High School,5.78,4.15,4.54,1.03,75.67,95.91
STU_12232,25,Male,University,7.22,1.71,5.84,2.28,56.48,91.72
STU_12233,24,Male,University,1.67,1.83,8.4,2.84,82.23,96.04
STU_12234,19,Male,College,2.15,5.23,6.84,0,79.21,82.52
STU_12235,20,Female,College,0.84,5.19,6.95,1.29,73.4,93.73
STU_12236,18,Male,College,4.5,4.04,7.6,1.46,84.61,82.72
STU_12237,25,Male,University,5.18,2.55,5.72,1.38,74.3,88.51
STU_12238,25,Male,University,5.39,6.98,4.35,0.81,66.46,77
STU_12239,19,Male,College,3.84,5,5.08,3.5,70.35,97.14
STU_12240,24,Male,University,4.22,1.34,7.93,1.42,71.9,98.55
STU_12241,14,Male,High School,4.24,3.84,5.91,1.56,75.05,99.67
STU_12242,20,Female,College,3.92,0.76,5.94,0.39,70.96,79.35
STU_12243,17,Male,High School,0,3.32,6.73,0,77.16,83.26
STU_12244,19,Female,College,2.11,2.19,6.22,2.27,76.39,84.45
STU_12245,13,Male,High School,5.84,1.53,6.16,0.87,72.37,86.91
STU_12246,17,Female,High School,3.39,3.35,7,2.64,69.21,98.2
STU_12247,13,Female,High School,3.25,0.97,5.69,0,64.77,90.08
STU_12248,24,Female,University,7.67,2.07,3.57,0.46,74.67,95.09
STU_12249,25,Female,University,7.19,3.36,5.32,0,70.2,80.68
STU_12250,20,Female,College,2.67,2.69,6.4,0.17,77.71,80.84
STU_12251,16,Female,High School,8.23,2.19,7.25,0.87,84.48,91.81
STU_12252,16,Female,High School,4.01,1.96,7.18,0,72.95,93.67
STU_12253,14,Female,High School,6.5,2.03,5.44,1.01,56.02,85.22
STU_12254,17,Male,High School,4.41,5.38,6.68,1.44,73.51,81.1
STU_12255,13,Female,High School,2.9,4.38,8.58,3.88,80.64,97.15
STU_12256,21,Female,College,6.5,0,8.02,0.37,76.35,79.6
STU_12257,17,Male,High School,2.24,0.68,6.55,2.29,87.86,97.35
STU_12258,18,Female,College,4.11,0.31,7.09,0.7,78.29,93.22
STU_12259,14,Female,High School,4.49,1.71,7.66,1.92,78.01,91.67
STU_12260,22,Female,University,3.54,4.73,8.4,2.8,79.84,91.57
STU_12261,22,Non-binary,University,1.1,1.05,7.12,0,80.5,97.35
STU_12262,13,Male,High School,5.77,3.33,6.42,1.2,69.26,76.8
STU_12263,16,Male,High School,6.8,4.5,5.73,2.65,67.9,78.52
STU_12264,19,Female,College,4.91,0,5.77,2.59,79.7,92.45
STU_12265,18,Male,College,2.6,1.53,6.48,1.44,83.01,94.8
STU_12266,22,Male,University,9.92,0,6.81,1.6,76.23,86.7
STU_12267,13,Female,High School,3.92,1.36,9.27,0.75,63.79,96.48
STU_12268,13,Male,High School,3.88,3.37,5.31,2.08,68.09,96.65
STU_12269,20,Male,College,0,0,8.9,1.41,83.87,96.06
STU_12270,16,Male,High School,1.4,2.51,9.12,0.72,75.45,98.24
STU_12271,17,Female,High School,7.4,0,6.17,1.64,70.11,80.87
STU_12272,25,Male,University,12.73,0.21,5.73,0,60.31,67.19
STU_12273,19,Male,College,7.71,4.66,5.91,1.58,84.72,83.82
STU_12274,20,Female,College,1.9,3.76,8.9,2.1,84.48,90.32
STU_12275,22,Male,University,5.69,0.21,5.35,2.21,82.34,96.6
STU_12276,19,Female,College,3.53,2.5,6.59,1.11,70.22,98.59
STU_12277,14,Male,High School,3.6,2.08,7.4,3.78,73.15,97.63
STU_12278,16,Female,High School,1.25,2.99,6.2,0,81.74,90.13
STU_12279,22,Female,University,5.8,4.09,4.23,3.01,71.34,96.24
STU_12280,24,Female,University,1.33,7.06,5.52,2.74,66.99,98.07
STU_12281,13,Male,High School,0,1.89,5.75,2.37,77.5,96.9
STU_12282,22,Male,University,3.48,6.1,6.81,2.42,81.88,97.36
STU_12283,21,Female,College,0,0.93,8.85,0.95,64.72,99.51
STU_12284,15,Male,High School,2.48,2.28,7.25,0,72.18,89.91
STU_12285,24,Female,University,6,1.62,5.07,0.36,56.95,77.68
STU_12286,15,Male,High School,7.33,1.72,6.86,1.45,79.63,75.77
STU_12287,22,Female,University,6.09,2.93,5.98,2.01,67.75,99.23
STU_12288,21,Female,College,3.92,3.88,8.48,2.91,82.14,98.31
STU_12289,22,Non-binary,University,3.14,3.15,6.32,0.9,78.57,84.6
STU_12290,15,Male,High School,2.18,3.9,5.89,0,64.52,67.77
STU_12291,20,Male,College,8.22,3.75,6.64,0.42,72.9,89.62
STU_12292,14,Non-binary,High School,1.35,3.09,6.43,1.7,73.22,82.18
STU_12293,25,Female,University,4.81,2.3,6.63,0,73.74,83.37
STU_12294,15,Male,High School,5.98,1.4,4.6,3.26,69.24,98.95
STU_12295,14,Female,High School,0,1.66,6.76,2.05,82.63,97.52
STU_12296,13,Male,High School,0,4.95,7.2,1.15,81.34,97.39
STU_12297,14,Non-binary,High School,5.98,1.58,6.88,1.39,70.87,70.99
STU_12298,20,Male,College,0.86,3.56,6.47,1.41,79.32,99.01
STU_12299,21,Female,College,5.27,5.25,7.74,0,57.72,73.95
STU_12300,25,Female,University,2.31,3.45,5.6,2.68,78.44,97.9
STU_12301,14,Female,High School,5.17,2.96,7.27,2.36,78.54,89.08
STU_12302,19,Female,College,5.51,5.64,7.63,0,75.76,91
STU_12303,17,Male,High School,7.01,2.8,5.97,2.07,75.14,76.72
STU_12304,15,Female,High School,5.61,1.82,9.7,0,84.44,95.31
STU_12305,21,Female,College,5.06,5.49,4.91,0.74,73.7,84.53
STU_12306,18,Female,College,8.85,1.83,5.6,0.84,85.25,85.32
STU_12307,23,Female,University,2.06,2.64,7,2.08,80.11,99.1
STU_12308,13,Female,High School,4.63,1.61,6.9,3.27,73.43,97.76
STU_12309,17,Male,High School,6.78,0,7.03,2.81,83.7,96.66
STU_12310,19,Female,College,0,0,7,1.42,82.83,99.19
STU_12311,16,Male,High School,8.31,0.59,6.86,0,65,76.69
STU_12312,20,Male,College,4.08,2.59,7.47,0.84,63.14,93.27
STU_12313,22,Female,University,5.57,2.8,5.27,1.34,80,55.75
STU_12314,17,Male,High School,3.27,3.14,7.48,2.22,76.6,99.51
STU_12315,21,Male,College,5.6,1.29,7.09,3.18,83.35,86.43
STU_12316,21,Male,College,5.16,1.16,7.72,0.04,62.88,80.79
STU_12317,21,Male,College,1.69,8.17,6.15,1.42,67.91,96.17
STU_12318,13,Female,High School,3.4,1.28,4.06,1.91,76.61,89.52
STU_12319,14,Female,High School,5.76,3.31,3.45,0,39.47,81.59
STU_12320,15,Male,High School,8.18,4.48,5.89,1.32,68.75,82.69
STU_12321,16,Female,High School,3.56,3.33,5.85,1.36,89.38,80.67
STU_12322,22,Male,University,1.27,2.05,7.67,3.23,80.9,97.5
STU_12323,21,Male,College,5.38,0.45,6.54,0,71.47,77.76
STU_12324,22,Female,University,3.75,0.41,6.59,1.14,74.17,82.55
STU_12325,25,Male,University,6.51,1.73,7.19,1.73,66.86,87.05
STU_12326,18,Female,College,2.64,2.25,6.98,1.19,76.82,76.85
STU_12327,13,Male,High School,1.1,2.43,6.88,0,78.13,84.19
STU_12328,24,Male,University,8.42,1.2,4.83,0.18,81.92,69.98
STU_12329,21,Male,College,3.32,1.63,5.8,1.48,66.13,85.3
STU_12330,18,Male,College,2.24,5,6.93,4.37,83.68,99.69
STU_12331,16,Female,High School,2.79,0.65,7.52,0,70.05,82.62
STU_12332,16,Male,High School,8.03,1.27,8.24,0.77,67.58,94.98
STU_12333,15,Male,High School,10.23,0.15,6.8,0.93,75.4,61.22
STU_12334,19,Female,College,2.53,7.65,5.58,2.25,63.22,84.78
STU_12335,15,Female,High School,4.01,0,8.01,0.1,88.11,91.64
STU_12336,14,Male,High School,5.3,1.87,8.27,1.42,85.37,93.74
STU_12337,22,Non-binary,University,0,5.78,7.75,4.24,81.5,99.9
STU_12338,20,Male,College,3.22,4.99,5.37,0,71.2,77.55
STU_12339,16,Female,High School,9.23,3.12,8.12,0.93,56.01,96.62
STU_12340,20,Male,College,3.69,3.38,9.35,2.11,73.03,97.65
STU_12341,13,Female,High School,7.66,0.55,3.6,0.96,70.85,94.6
STU_12342,17,Female,High School,4.33,0,6.72,1.32,86.15,84.86
STU_12343,25,Male,University,0,1.32,6.53,2.3,81.12,98.34
STU_12344,21,Female,College,6.98,1.57,8.22,1.03,75.68,84.02
STU_12345,13,Female,High School,3.63,3.43,6.93,2.09,82.5,99.25
STU_12346,23,Female,University,8.08,2.33,5.49,0.44,58.24,89.73
STU_12347,25,Female,University,5.01,5.5,5.52,1.63,76.4,82.79
STU_12348,16,Female,High School,4.52,2.97,5.37,0.36,74.17,80.98
STU_12349,18,Female,College,5.68,0,10.23,0.79,82.29,77.54
STU_12350,22,Female,University,5.45,0,6.72,1.02,75.84,79.52
STU_12351,20,Female,College,0.16,1.82,6.87,0.59,68.48,95.48
STU_12352,15,Male,High School,7.15,1.22,4.1,0,69.85,79.8
STU_12353,17,Female,High School,4.42,2.47,7.15,0,80.21,84.94
STU_12354,19,Female,College,4.57,3.91,5.05,0.85,73.28,65.17
STU_12355,13,Non-binary,High School,5.55,3.59,7.1,2.33,73.72,98.09
STU_12356,19,Female,College,6.76,0.53,5.77,1.39,63.97,85.89
STU_12357,25,Male,University,7.14,4.64,7.8,2.12,75.59,97.26
STU_12358,24,Female,University,6.16,1.88,5.46,1.76,81.64,91.46
STU_12359,23,Female,University,0.13,2.59,7.06,2.66,69.35,86.78
STU_12360,20,Female,College,4.32,0.88,7.96,0.64,70.47,92.03
STU_12361,20,Female,College,2.16,3.24,7.94,1.4,80.73,99.67
STU_12362,21,Female,College,4.95,3.13,7,0.86,57.99,68.47
STU_12363,18,Male,College,4,5.16,6.95,1.14,69.47,98.89
STU_12364,24,Female,University,9.59,1.36,5.55,0,60.27,73.85
STU_12365,18,Female,College,1.09,2.68,5.87,2.02,64.75,94.13
STU_12366,14,Male,High School,4.53,3.18,6.41,1.01,70.79,85.73
STU_12367,15,Male,High School,4.78,3.05,6.12,2.51,63.73,96.6
STU_12368,16,Female,High School,3.33,4.84,7.05,0,64.83,90.62
STU_12369,16,Female,High School,4.44,1.09,7.42,0,79.56,94.75
STU_12370,20,Non-binary,College,9.85,3.36,5.48,1.11,73.67,70.8
STU_12371,13,Non-binary,High School,5.41,3.52,7.25,0,80.3,98.28
STU_12372,22,Male,University,8.28,1.84,6.21,1.3,68.46,97.32
STU_12373,16,Female,High School,3.33,2.93,7.14,1.93,75.09,98.55
STU_12374,23,Male,University,6.43,2.84,6.22,2.87,62.72,94.57
STU_12375,24,Female,University,2.47,3.31,7.48,2.2,79.09,96.38
STU_12376,25,Male,University,2.32,1.93,6.82,2.27,76.84,96.42
STU_12377,23,Male,University,0.05,1.08,6.74,0,85.4,98.46
STU_12378,23,Female,University,1.83,2.8,7.65,0.46,82.4,93.11
STU_12379,16,Male,High School,4.64,3.74,6.19,2,73.04,80.19
STU_12380,13,Female,High School,8.37,0.76,6.48,0.67,58.67,87.27
STU_12381,15,Male,High School,4.21,4.06,6.89,2.83,73.25,88.9
STU_12382,17,Male,High School,5.08,2.82,4.68,0.9,71.77,75.24
STU_12383,18,Male,College,7.36,2.25,5.65,0.38,73.91,98.11
STU_12384,21,Female,College,3.69,2.4,5.25,0.49,77.91,79.19
STU_12385,21,Male,College,2.06,0.44,7.41,0.1,73.66,94.68
STU_12386,21,Male,College,2.34,2.87,5.37,1.49,67.52,90.4
STU_12387,23,Female,University,7.3,2.12,4.6,1.14,62.76,85.65
STU_12388,13,Male,High School,4.86,2.98,7.1,0,71.22,91.14
STU_12389,24,Male,University,4.86,2.23,7.77,0.52,60.52,87.26
STU_12390,21,Female,College,2.27,1.57,5.93,1.83,85.84,91.31
STU_12391,25,Male,University,7.86,0.48,6.16,0.93,82.48,80.07
STU_12392,20,Male,College,9.12,0,5.11,0.8,54.87,84.02
STU_12393,14,Female,High School,4.93,1.83,5.76,0.33,72.57,86.34
STU_12394,25,Female,University,6.8,0,4.52,0.13,74.56,85.57
STU_12395,23,Female,University,2.89,0,7.44,0.75,86.61,82.01
STU_12396,13,Non-binary,High School,7.69,4.04,5.64,1.29,72.76,89.35
STU_12397,13,Male,High School,5.94,0.9,6.08,0,75.71,91.47
STU_12398,24,Non-binary,University,1.42,3.68,7.7,0.37,81.35,94.38
STU_12399,18,Female,College,5.63,3.5,7.75,4.69,78.05,97.53
STU_12400,21,Female,College,5.62,1.1,5.05,3.21,68.55,94.9
STU_12401,19,Male,College,4.95,4.22,7.18,2.66,68.6,98.58
STU_12402,17,Female,High School,5.77,4.92,5.81,1.32,65.94,88.42
STU_12403,23,Male,University,4.38,0,6.19,0,63.35,62.18
STU_12404,14,Female,High School,4.04,4.1,7.87,0.75,79.93,83.59
STU_12405,13,Male,High School,5.12,1.34,5.95,0.65,67.76,79.3
STU_12406,14,Female,High School,3.63,0,6.86,0.52,49.96,94.35
STU_12407,13,Female,High School,2.88,2.94,6.74,0.31,60.66,72.31
STU_12408,15,Male,High School,7.28,3.49,6.69,0.74,63.13,85.45
STU_12409,18,Female,College,3.07,2.39,6.29,0,73.13,89.13
STU_12410,25,Female,University,4.1,5.76,5.75,0.13,83.85,94.05
STU_12411,20,Female,College,3.3,3.84,9.04,0.62,81.59,97.92
STU_12412,15,Male,High School,2.32,2.39,6.54,1.03,82.03,98.28
STU_12413,22,Female,University,8.35,2.8,3.17,1.29,55.9,79.05
STU_12414,21,Female,College,0.9,7.95,5.65,0.19,56.34,83.92
STU_12415,22,Male,University,5.49,3.35,6.46,0.54,71.71,93.35
STU_12416,17,Female,High School,4.17,5.02,6.75,0.5,79.22,61.77
STU_12417,19,Female,College,5.7,4.23,8.22,1.81,79.52,85.28
STU_12418,20,Female,College,4.07,0.43,5.87,1.25,83.15,82.53
STU_12419,15,Male,High School,5.73,0.6,5.92,0,82.16,80.42
STU_12420,14,Male,High School,5.21,2.45,7.93,0,87.06,99.84
STU_12421,14,Female,High School,5.97,2.31,9.01,1.25,80.26,77.5
STU_12422,17,Female,High School,8.86,3.04,5.4,0,74.45,70.74
STU_12423,13,Female,High School,0,4.75,5.72,0,85.03,83.2
STU_12424,14,Male,High School,4.7,3.99,6.95,0.57,64.34,86.99
STU_12425,25,Male,University,2.02,0,5.15,0.23,82.33,86.08
STU_12426,21,Female,College,2.69,1.33,6.94,2.55,81.95,95.71
STU_12427,19,Female,College,2.12,5.45,6.63,2.41,87.92,90.76
STU_12428,18,Male,College,3.77,3.62,7.62,1.16,83.74,82.6
STU_12429,21,Female,College,7.31,0,5.11,0.56,53.15,63.41
STU_12430,19,Male,College,3.56,2.17,6.3,2.51,71.94,91.73
STU_12431,23,Male,University,5.36,0,8.23,0.5,63.84,79.6
STU_12432,17,Male,High School,6.74,4.44,5.49,1.65,75.31,78.8
STU_12433,21,Female,College,2.37,3.46,6.37,1.44,77.11,72.54
STU_12434,18,Female,College,2.51,2.15,6.08,1.53,74.2,98.93
STU_12435,18,Male,College,4.5,2.37,5.26,2.31,77.13,84.44
STU_12436,23,Female,University,0,3.49,7.87,0.14,75.1,98.43
STU_12437,16,Male,High School,9.52,4.74,4.59,2.06,61.23,93.87
STU_12438,25,Female,University,4.51,3.29,4.35,0.9,66.15,80.85
STU_12439,24,Female,University,5.9,3.8,5.15,1.04,57.27,93.7
STU_12440,13,Male,High School,4.01,3.21,5.16,0.93,73.6,81.53
STU_12441,17,Male,High School,6.09,4.98,8.81,0,74.79,93.07
STU_12442,23,Female,University,4.06,5.77,6.21,3.13,75.8,99.05
STU_12443,21,Female,College,5.9,1.31,7.37,0,68.12,86.38
